timestamp,open,high,low,close,volume,vwap
2022-06-30 04:00:00,110.4995,111.3298,107.31,109.3725,38046040.0,109.3917
2022-07-01 04:00:00,108.337,109.8064,107.105,109.081,31027880.0,108.3319
2022-07-05 04:00:00,107.5145,114.0526,106.2495,113.887,36429380.0,111.3351
2022-07-06 04:00:00,114.092,116.352,112.2505,115.2135,28852680.0,114.6281
2022-07-07 04:00:00,116.008,119.862,115.534,119.306,32163940.0,118.3626
2022-07-08 04:00:00,117.55,120.435,117.514,120.1685,29082200.0,119.5004
2022-07-11 04:00:00,118.65,118.7945,116.2345,116.5225,26830460.0,117.164
2022-07-12 04:00:00,116.8385,117.8495,114.615,114.8495,24970160.0,115.8386
2022-07-13 04:00:00,112.639,115.157,111.823,112.187,38758860.0,112.8874
2022-07-14 04:00:00,110.826,111.9875,109.3255,111.44,32365540.0,111.0178
2022-07-15 04:00:00,112.963,114.0005,111.8225,112.767,33840760.0,112.7338
2022-07-18 04:00:00,113.44,114.8,109.3,109.91,33353985.0,111.8256
2022-07-19 04:00:00,111.73,114.81,110.5,114.62,30992331.0,113.3012
2022-07-20 04:00:00,114.06,116.33,113.26,114.7,26780088.0,114.8041
2022-07-21 04:00:00,115.09,115.21,111.91,115.04,27267848.0,114.0603
2022-07-22 04:00:00,111.81,113.18,107.6,108.36,44455279.0,109.4594
2022-07-25 04:00:00,108.88,110.58,107.01,108.21,28279942.0,108.4696
2022-07-26 04:00:00,107.43,107.74,104.76,105.44,36614580.0,106.3192
2022-07-27 04:00:00,109.6,114.4,108.42,113.6,41474618.0,112.3765
2022-07-28 04:00:00,112.8,114.7,111.851,114.59,23303844.0,113.6466
2022-07-29 04:00:00,113.4,116.9,113.23,116.64,31336183.0,115.6223
2022-08-01 04:00:00,115.53,117.12,114.69,115.48,22856202.0,115.8184
2022-08-02 04:00:00,114.43,117.08,114.26,115.9,17911039.0,115.709
2022-08-03 04:00:00,116.34,119.42,116.15,118.78,25302816.0,118.6642
2022-08-04 04:00:00,118.3,119.5,117.71,118.87,15757698.0,118.6541
2022-08-05 04:00:00,116.93,118.86,116.71,118.22,15607663.0,117.9346
2022-08-08 04:00:00,119.12,120.86,117.83,118.14,17061112.0,119.0511
2022-08-09 04:00:00,117.99,118.2,116.56,117.5,15424257.0,117.4652
2022-08-10 04:00:00,119.59,121.78,119.36,120.65,20497021.0,120.6521
2022-08-11 04:00:00,122.08,122.3402,119.55,119.82,16671627.0,120.7027
2022-08-12 04:00:00,121.16,122.65,120.4001,122.65,16121087.0,121.7777
2022-08-15 04:00:00,122.21,123.26,121.57,122.88,15524951.0,122.671
2022-08-16 04:00:00,122.32,123.2276,121.535,122.51,15626171.0,122.4551
2022-08-17 04:00:00,120.93,122.15,120.2,120.32,17589157.0,120.7922
2022-08-18 04:00:00,120.23,121.69,119.5502,120.86,15652029.0,120.9027
2022-08-19 04:00:00,119.87,120.0,117.67,118.12,20186983.0,118.5976
2022-08-22 04:00:00,116.1,116.5,114.67,115.07,19316024.0,115.3099
2022-08-23 04:00:00,114.32,115.93,114.3,114.77,14390691.0,115.0299
2022-08-24 04:00:00,114.45,115.7171,113.78,114.7,16051174.0,114.8635
2022-08-25 04:00:00,115.15,117.78,115.05,117.7,14874666.0,116.7266
2022-08-26 04:00:00,115.81,116.6,111.22,111.3,31698668.0,112.7411
2022-08-29 04:00:00,110.78,111.96,109.81,110.34,20386142.0,110.779
2022-08-30 04:00:00,111.03,111.37,108.8,109.91,20548202.0,109.8323
2022-08-31 04:00:00,111.63,111.77,109.05,109.15,25897978.0,110.0033
2022-09-01 04:00:00,109.2,111.22,108.19,110.55,22784385.0,109.5773
2022-09-02 04:00:00,111.34,111.675,108.13,108.68,20548080.0,109.7567
2022-09-06 04:00:00,108.135,108.88,106.51,107.48,20565050.0,107.5645
2022-09-07 04:00:00,107.76,110.99,107.615,110.48,22987178.0,109.5904
2022-09-08 04:00:00,109.18,110.58,108.06,109.42,21660654.0,109.2992
2022-09-09 04:00:00,110.05,112.0,110.0,111.78,21745034.0,111.4266
2022-09-12 04:00:00,111.99,112.64,110.93,111.87,19732905.0,111.7621
2022-09-13 04:00:00,108.89,109.37,105.0,105.31,33014991.0,106.4268
2022-09-14 04:00:00,105.44,106.1,104.5,105.87,22115805.0,105.4361
2022-09-15 04:00:00,105.01,106.21,103.31,103.9,26494933.0,104.3597
2022-09-16 04:00:00,102.97,104.03,101.855,103.63,64540115.0,103.361
2022-09-19 04:00:00,102.54,104.02,102.37,103.85,19738603.0,103.1918
2022-09-20 04:00:00,102.88,103.17,101.12,101.83,24001668.0,102.1089
2022-09-21 04:00:00,102.24,103.49,99.99,100.01,26596757.0,101.453
2022-09-22 04:00:00,99.45,101.68,99.41,100.57,21272675.0,100.6479
2022-09-23 04:00:00,100.06,100.11,98.01,99.17,25656959.0,99.0387
2022-09-26 04:00:00,98.61,100.44,98.38,98.81,22437938.0,99.183
2022-09-27 04:00:00,99.91,100.46,97.34,98.09,24224988.0,98.4784
2022-09-28 04:00:00,98.02,101.4,97.8,100.74,24616999.0,99.9058
2022-09-29 04:00:00,99.3,99.3,96.52,98.09,21921520.0,97.6273
2022-09-30 04:00:00,97.73,99.494,96.03,96.15,26277832.0,97.1941
2022-10-03 04:00:00,97.22,99.97,97.02,99.3,24150028.0,98.8716
2022-10-04 04:00:00,101.04,102.72,101.04,102.41,22580931.0,102.1585
2022-10-05 04:00:00,100.69,102.74,99.74,102.22,18475515.0,101.2591
2022-10-06 04:00:00,101.5,103.73,101.5,102.24,17156240.0,102.5763
2022-10-07 04:00:00,100.65,101.42,99.21,99.57,24249910.0,99.9701
2022-10-10 04:00:00,99.85,99.99,97.87,98.71,16529897.0,98.8267
2022-10-11 04:00:00,98.25,100.12,97.25,98.05,21617727.0,98.5129
2022-10-12 04:00:00,98.27,99.6476,97.67,98.3,17343431.0,98.5998
2022-10-13 04:00:00,95.93,100.53,95.27,99.71,32812220.0,98.6531
2022-10-14 04:00:00,100.625,101.29,97.03,97.18,22624832.0,98.095
2022-10-17 04:00:00,99.52,101.77,99.51,100.78,23311604.0,100.9317
2022-10-18 04:00:00,103.94,104.22,100.65,101.39,21610541.0,101.7697
2022-10-19 04:00:00,100.7,101.6592,99.635,100.29,21573686.0,100.5161
2022-10-20 04:00:00,100.82,103.0,99.97,100.53,25125082.0,101.1792
2022-10-21 04:00:00,98.46,101.62,98.23,101.48,28988727.0,100.2016
2022-10-24 04:00:00,102.09,103.1,100.3,102.97,24680831.0,102.0649
2022-10-25 04:00:00,103.3,105.0999,103.02,104.93,29910170.0,103.3692
2022-10-26 04:00:00,96.76,98.54,94.57,94.82,71671814.0,96.4557
2022-10-27 04:00:00,94.31,95.17,91.9,92.6,54036485.0,92.987
2022-10-28 04:00:00,92.53,96.86,92.3225,96.58,35696925.0,94.8757
2022-10-31 04:00:00,95.78,96.35,94.38,94.66,29868714.0,94.8995
2022-11-01 04:00:00,95.59,96.165,90.43,90.5,43220599.0,92.1152
2022-11-02 04:00:00,90.91,91.3,87.01,87.07,43553551.0,89.1943
2022-11-03 04:00:00,86.345,86.55,83.45,83.49,48510364.0,84.7924
2022-11-04 04:00:00,85.51,86.73,83.88,86.7,40173284.0,85.5544
2022-11-07 05:00:00,87.34,88.94,86.96,88.65,26899879.0,88.0119
2022-11-08 05:00:00,89.16,90.405,87.65,88.91,30172001.0,89.1435
2022-11-09 05:00:00,88.545,89.49,87.3599,87.4,26741896.0,88.1178
2022-11-10 05:00:00,92.34,94.55,91.65,94.17,42371216.0,93.5902
2022-11-11 05:00:00,94.71,97.36,94.16,96.73,30569112.0,96.3556
2022-11-14 05:00:00,95.5,97.18,95.1125,96.03,24170076.0,96.092
2022-11-15 05:00:00,98.67,100.42,97.02,98.72,31830969.0,98.7429
2022-11-16 05:00:00,98.02,99.85,97.9015,98.99,24660195.0,98.9746
2022-11-17 05:00:00,97.18,99.48,97.1,98.5,21818732.0,98.2569
2022-11-18 05:00:00,99.01,99.16,96.74,97.8,24969880.0,97.7991
2022-11-21 05:00:00,97.56,98.72,95.67,95.83,18696874.0,96.6517
2022-11-22 05:00:00,96.16,97.5475,94.41,97.33,18868850.0,96.474
2022-11-23 05:00:00,97.34,99.0685,97.34,98.82,17568859.0,98.3702
2022-11-25 05:00:00,98.465,98.94,97.53,97.6,8555219.0,97.9261
2022-11-28 05:00:00,97.2,97.83,95.89,96.25,19981974.0,96.4816
2022-11-29 05:00:00,96.0,96.3901,94.39,95.44,20220007.0,95.4417
2022-11-30 05:00:00,95.12,101.45,94.67,101.45,39886074.0,99.462
2022-12-01 05:00:00,101.4,102.59,100.67,101.28,21771536.0,101.4798
2022-12-02 05:00:00,99.37,101.15,99.17,100.83,18821527.0,100.2905
2022-12-05 05:00:00,99.815,101.7499,99.355,99.87,19955546.0,100.3673
2022-12-06 05:00:00,99.67,100.21,96.7604,97.31,20865623.0,97.7831
2022-12-07 05:00:00,96.77,97.31,95.025,95.15,26631494.0,95.649
2022-12-08 05:00:00,95.69,95.87,93.8,93.95,25593232.0,94.3893
2022-12-09 05:00:00,93.9,94.49,93.02,93.07,21885308.0,93.7367
2022-12-12 05:00:00,93.09,93.8745,91.9,93.56,27380948.0,92.9014
2022-12-13 05:00:00,98.07,99.8,95.38,95.85,34788522.0,96.929
2022-12-14 05:00:00,95.54,97.22,93.94,95.31,26452939.0,95.8307
2022-12-15 05:00:00,93.54,94.03,90.43,91.2,28298756.0,91.5313
2022-12-16 05:00:00,91.2,91.75,90.01,90.86,48485507.0,90.8395
2022-12-19 05:00:00,90.88,91.2,88.925,89.15,23020537.0,89.7286
2022-12-20 05:00:00,88.73,89.78,88.04,89.63,20976846.0,89.2475
2022-12-21 05:00:00,89.73,90.915,88.91,90.25,20336387.0,90.1671
2022-12-22 05:00:00,88.93,89.18,86.9401,88.26,23656066.0,87.9788
2022-12-23 05:00:00,87.62,90.1,87.62,89.81,17797010.0,89.3545
2022-12-27 05:00:00,89.31,89.5,87.535,87.93,15470870.0,88.1841
2022-12-28 05:00:00,87.5,88.52,86.3701,86.46,17879567.0,87.0144
2022-12-29 05:00:00,87.03,89.365,86.99,88.95,18280660.0,88.7039
2022-12-30 05:00:00,87.365,88.83,87.03,88.73,19190296.0,88.0028
2023-01-03 05:00:00,89.83,91.55,89.02,89.7,20738457.0,89.829
2023-01-04 05:00:00,91.01,91.24,87.8,88.71,27046483.0,88.839
2023-01-05 05:00:00,88.07,88.21,86.56,86.77,23136084.0,87.2171
2023-01-06 05:00:00,87.36,88.47,85.57,88.16,26612628.0,87.3153
2023-01-09 05:00:00,89.195,90.83,88.58,88.8,22996681.0,89.6818
2023-01-10 05:00:00,86.72,89.475,86.7,89.24,22855590.0,88.6725
2023-01-11 05:00:00,90.06,92.45,89.74,92.26,25998844.0,91.5908
2023-01-12 05:00:00,92.4,92.62,90.57,91.91,22754216.0,91.9126
2023-01-13 05:00:00,91.528,92.98,90.93,92.8,18630709.0,92.1065
2023-01-17 05:00:00,92.78,92.97,90.84,92.16,22935823.0,92.0138
2023-01-18 05:00:00,92.94,93.588,91.4,91.78,19641622.0,92.1976
2023-01-19 05:00:00,91.39,94.4,91.38,93.91,28707653.0,93.5087
2023-01-20 05:00:00,95.95,99.42,95.91,99.28,53704763.0,98.1694
2023-01-23 05:00:00,99.13,101.4,98.75,101.21,31791782.0,100.6394
2023-01-24 05:00:00,99.55,101.09,98.7,99.21,27391372.0,99.6924
2023-01-25 05:00:00,97.2,97.72,95.262,96.73,30982100.0,96.2979
2023-01-26 05:00:00,98.28,99.21,96.82,99.16,24542060.0,98.4282
2023-01-27 05:00:00,99.05,101.58,98.97,100.71,28920354.0,100.5764
2023-01-30 05:00:00,98.745,99.4088,97.52,97.95,24365142.0,98.2964
2023-01-31 05:00:00,97.86,99.91,97.79,99.87,22306778.0,99.1956
2023-02-01 05:00:00,99.74,102.1899,98.42,101.43,26392568.0,100.3484
2023-02-02 05:00:00,106.79,108.82,106.54,108.8,46599527.0,107.5359
2023-02-03 05:00:00,103.51,108.02,103.3,105.22,36823421.0,105.7063
2023-02-06 05:00:00,102.685,104.7,102.21,103.47,25573046.0,103.3784
2023-02-07 05:00:00,103.63,108.67,103.5475,108.04,33738828.0,106.0281
2023-02-08 05:00:00,102.69,103.58,98.455,100.0,73468629.0,100.2948
2023-02-09 05:00:00,100.54,100.61,93.86,95.46,97798573.0,95.559
2023-02-10 05:00:00,95.74,97.02,94.53,94.86,49325275.0,95.3663
2023-02-13 05:00:00,95.01,95.35,94.05,95.0,43116559.0,94.763
2023-02-14 05:00:00,94.66,95.175,92.65,94.95,42513079.0,94.0919
2023-02-15 05:00:00,94.74,97.34,94.36,97.1,37029885.0,96.1403
2023-02-16 05:00:00,95.54,97.88,94.97,95.78,35642106.0,96.5432
2023-02-17 05:00:00,95.07,95.75,93.45,94.59,31095067.0,94.3131
2023-02-21 05:00:00,93.24,93.4149,92.0,92.05,28367198.0,92.4551
2023-02-22 05:00:00,91.934,92.36,90.87,91.8,29748335.0,91.8634
2023-02-23 05:00:00,92.13,92.13,90.01,91.07,32423720.0,90.9098
2023-02-24 05:00:00,89.63,90.13,88.86,89.35,31295619.0,89.3262
2023-02-27 05:00:00,90.09,90.4499,89.61,90.1,22724262.0,90.0419
2023-02-28 05:00:00,89.54,91.45,89.52,90.3,30546912.0,90.548
2023-03-01 05:00:00,90.16,91.2,89.85,90.51,26323876.0,90.4949
2023-03-02 05:00:00,89.86,92.48,89.77,92.31,23344562.0,91.2907
2023-03-03 05:00:00,92.74,94.11,92.66,94.02,30242538.0,93.6677
2023-03-06 05:00:00,94.36,96.3,94.3,95.58,28288206.0,95.5947
2023-03-07 05:00:00,95.42,96.09,93.8443,94.17,24101536.0,94.6803
2023-03-08 05:00:00,94.405,96.24,94.405,94.65,25395200.0,95.1812
2023-03-09 05:00:00,94.49,95.92,92.355,92.66,24438890.0,94.0516
2023-03-10 05:00:00,92.5,93.18,90.8,91.01,32849403.0,91.8166
2023-03-13 04:00:00,90.565,93.08,89.94,91.66,31508570.0,92.0366
2023-03-14 04:00:00,93.07,94.83,92.78,94.25,32303881.0,93.9671
2023-03-15 04:00:00,93.54,97.25,93.04,96.55,38367334.0,95.5039
2023-03-16 04:00:00,96.57,101.97,95.87,101.07,54572200.0,100.2799
2023-03-17 04:00:00,100.84,103.49,100.75,102.46,76140310.0,102.2229
2023-03-20 04:00:00,101.06,102.58,100.79,101.93,25978666.0,101.8688
2023-03-21 04:00:00,101.98,105.96,101.86,105.84,33122800.0,104.7001
2023-03-22 04:00:00,105.14,107.51,104.21,104.22,32336877.0,105.6854
2023-03-23 04:00:00,105.89,107.1009,105.41,106.26,31385817.0,106.3835
2023-03-24 04:00:00,105.74,106.16,104.74,106.06,25245010.0,105.7146
2023-03-27 04:00:00,105.32,105.4,102.63,103.06,25393417.0,103.7219
2023-03-28 04:00:00,103.0,103.0,100.28,101.36,24913480.0,101.124
2023-03-29 04:00:00,102.72,102.82,101.03,101.9,26148300.0,101.8403
2023-03-30 04:00:00,101.44,101.61,100.29,101.32,25009829.0,101.0925
2023-03-31 04:00:00,101.71,104.19,101.44,104.0,28107953.0,103.2761
2023-04-03 04:00:00,102.67,104.95,102.38,104.91,20719861.0,103.9159
2023-04-04 04:00:00,104.84,106.1,104.6,105.12,20377231.0,105.2342
2023-04-05 04:00:00,106.12,106.54,104.1021,104.95,21864200.0,104.9011
2023-04-06 04:00:00,105.77,109.63,104.815,108.9,34684150.0,107.7817
2023-04-10 04:00:00,107.39,107.97,105.6,106.95,19741517.0,106.7011
2023-04-11 04:00:00,106.92,107.22,105.28,106.12,18721278.0,106.21
2023-04-12 04:00:00,107.39,107.5874,104.97,105.22,22761569.0,105.8834
2023-04-13 04:00:00,106.47,108.265,106.44,108.19,21650747.0,107.7588
2023-04-14 04:00:00,107.69,109.58,107.59,109.46,20758686.0,108.8498
2023-04-17 04:00:00,105.43,106.71,105.32,106.42,29043443.0,106.0535
2023-04-18 04:00:00,107.0,107.05,104.78,105.12,17641369.0,105.6674
2023-04-19 04:00:00,104.215,105.725,103.8,105.02,16732016.0,104.8937
2023-04-20 04:00:00,104.65,106.8875,104.64,105.9,22515331.0,105.812
2023-04-21 04:00:00,106.09,106.64,105.485,105.91,22379018.0,105.9505
2023-04-24 04:00:00,106.05,107.32,105.36,106.78,21410908.0,106.6004
2023-04-25 04:00:00,106.61,107.44,104.56,104.61,31405059.0,106.0205
2023-04-26 04:00:00,105.56,107.02,103.27,104.45,37027268.0,105.045
2023-04-27 04:00:00,105.23,109.15,104.42,108.37,38230420.0,107.9371
2023-04-28 04:00:00,107.8,108.29,106.04,108.22,23957872.0,107.5516
2023-05-01 04:00:00,107.72,108.68,107.5,107.71,20926259.0,107.9752
2023-05-02 04:00:00,107.66,107.73,104.5,105.98,20343116.0,106.0089
2023-05-03 04:00:00,106.22,108.13,105.62,106.12,17116333.0,106.592
2023-05-04 04:00:00,106.16,106.3,104.7,105.21,19780637.0,105.4847
2023-05-05 04:00:00,105.32,106.44,104.7386,106.215,20710627.0,105.7624
2023-05-08 04:00:00,105.795,108.42,105.79,108.24,17266021.0,107.6016
2023-05-09 04:00:00,108.78,110.595,107.725,107.94,24782442.0,108.9356
2023-05-10 04:00:00,108.55,113.51,108.48,112.28,47521463.0,111.0469
2023-05-11 04:00:00,115.86,118.44,114.9301,116.9,57114613.0,117.2496
2023-05-12 04:00:00,117.0,118.26,116.55,117.92,31293778.0,117.4618
2023-05-15 04:00:00,116.49,118.795,116.48,116.96,22107865.0,117.3948
2023-05-16 04:00:00,116.83,121.2,116.83,120.09,32370113.0,119.7844
2023-05-17 04:00:00,120.18,122.28,119.46,121.48,26659564.0,120.9044
2023-05-18 04:00:00,121.56,123.9,121.49,123.52,27014468.0,122.9645
2023-05-19 04:00:00,124.2,126.479,122.72,123.25,30268864.0,123.8659
2023-05-22 04:00:00,123.51,127.05,123.45,125.87,29760236.0,125.9081
2023-05-23 04:00:00,124.93,125.42,123.05,123.29,24477945.0,124.099
2023-05-24 04:00:00,121.88,122.7499,120.75,121.64,23087925.0,121.7088
2023-05-25 04:00:00,125.21,125.98,122.9,124.35,33812730.0,124.4922
2023-05-26 04:00:00,124.065,126.0,123.29,125.43,25169036.0,125.1676
2023-05-30 04:00:00,126.29,126.38,122.89,124.64,27230726.0,124.529
2023-05-31 04:00:00,123.7,124.9,123.1,123.37,41548759.0,123.6419
2023-06-01 04:00:00,123.5,125.04,123.3,124.37,25017674.0,124.0531
2023-06-02 04:00:00,124.49,126.745,124.35,125.23,19367453.0,125.3646
2023-06-05 04:00:00,124.61,127.99,124.38,126.63,22672516.0,126.7919
2023-06-06 04:00:00,126.6,128.88,125.97,127.91,19450128.0,127.848
2023-06-07 04:00:00,127.575,129.55,122.63,122.94,34179348.0,124.2895
2023-06-08 04:00:00,122.585,123.73,122.01,122.67,24814996.0,122.7692
2023-06-09 04:00:00,122.56,124.285,122.42,122.87,20313676.0,123.2914
2023-06-12 04:00:00,123.395,124.75,122.35,124.35,22289632.0,123.6092
2023-06-13 04:00:00,125.65,125.86,123.845,124.43,19287650.0,124.6652
2023-06-14 04:00:00,123.8,124.79,122.16,124.38,24659620.0,123.8195
2023-06-15 04:00:00,123.88,126.16,123.14,125.79,24517071.0,124.9852
2023-06-16 04:00:00,126.7,126.7,123.79,124.06,56599200.0,124.6765
2023-06-20 04:00:00,123.535,125.175,122.83,123.85,22695528.0,123.8062
2023-06-21 04:00:00,123.235,123.41,120.86,121.26,22612002.0,121.6918
2023-06-22 04:00:00,120.66,123.935,119.6,123.87,20781888.0,122.3027
2023-06-23 04:00:00,122.04,123.44,121.86,123.02,29573123.0,122.8786
2023-06-26 04:00:00,121.4656,122.72,118.99,119.09,22822391.0,120.2248
2023-06-27 04:00:00,117.84,119.895,116.91,119.01,27222215.0,118.7017
2023-06-28 04:00:00,117.96,121.27,117.6,121.08,19753145.0,120.2944
2023-06-29 04:00:00,120.09,120.91,119.21,120.01,18517458.0,119.9927
2023-06-30 04:00:00,121.1,122.03,120.88,120.97,23871764.0,121.3002
2023-07-03 04:00:00,120.32,121.02,119.705,120.56,13888262.0,120.374
2023-07-05 04:00:00,120.06,123.37,120.06,122.63,17830347.0,122.4443
2023-07-06 04:00:00,120.64,121.1499,119.2499,120.93,17750181.0,120.4417
2023-07-07 04:00:00,120.89,121.75,120.09,120.14,20997665.0,120.8863
2023-07-10 04:00:00,119.07,119.07,116.64,116.87,32960078.0,117.3323
