Date,Open,High,Low,Close,Volume,VWAP,Transactions,Ticker
2025-01-28,230.85,240.19,230.81,238.26,72794131.0,237.4532,788705,AAPL
2025-01-29,234.12,239.855,234.01,239.36,43732107.0,237.4111,515118,AAPL
2025-01-30,238.665,240.79,237.21,237.59,53505269.0,239.0152,636297,AAPL
2025-01-31,247.19,247.19,233.44,236.0,90128602.0,238.8668,936601,AAPL
2025-02-03,229.99,231.83,225.7,228.01,69584256.0,228.3175,851432,AAPL
2025-02-04,227.25,233.13,226.65,232.8,41630390.0,231.0842,497235,AAPL
2025-02-05,228.53,232.67,228.27,232.47,37442981.0,230.727,445560,AAPL
2025-02-06,231.285,233.8,230.425,233.22,28421367.0,232.362,375308,AAPL
2025-02-07,232.6,234.0,227.26,227.63,37787606.0,229.2058,488105,AAPL
2025-02-10,229.57,230.585,227.2,227.65,30219759.0,228.5257,398185,AAPL
2025-02-11,228.2,235.23,228.13,232.62,49166992.0,232.4349,552052,AAPL
2025-02-12,231.2,236.96,230.68,236.87,43169179.0,234.9536,486373,AAPL
2025-02-13,236.91,242.3399,235.57,241.53,49812866.0,240.2312,531000,AAPL
2025-02-14,241.25,245.55,240.99,244.6,38900219.0,244.0513,481651,AAPL
2025-02-18,244.15,245.18,241.84,244.47,41017789.0,244.0795,486627,AAPL
2025-02-19,244.66,246.01,243.1604,244.87,29840833.0,244.6718,383364,AAPL
2025-02-20,244.94,246.78,244.29,245.83,29572279.0,245.6205,405675,AAPL
2025-02-21,245.95,248.69,245.22,245.55,51512975.0,246.4026,508280,AAPL
2022-02-25,150.55,153.99,149.2135,153.7885,62395360.0,152.3709,170754,AMZN
2022-02-28,152.425,154.45,150.85,153.563,57683420.0,152.6971,163660,AMZN
2022-03-01,152.7325,154.099,149.977,151.142,44873580.0,151.9461,140282,AMZN
2022-03-02,150.849,152.9995,148.75,152.0525,47334720.0,151.4391,143143,AMZN
2022-03-03,153.5315,153.929,146.856,147.8985,65197200.0,149.3732,175602,AMZN
2022-03-04,147.159,147.85,143.807,145.641,60983120.0,145.3041,184545,AMZN
2022-03-07,145.4435,146.0945,137.4165,137.453,86933860.0,139.862,295196,AMZN
2022-03-08,136.6835,140.6995,133.5725,136.0145,91661580.0,136.7795,271653,AMZN
2022-03-09,139.5,140.25,136.828,139.279,82644660.0,141.0772,242960,AMZN
2022-03-10,145.685,148.6743,143.978,146.8175,135062900.0,146.5278,452547,AMZN
2022-03-11,149.5745,149.675,145.369,145.5245,68740560.0,147.3195,259320,AMZN
2022-03-14,145.981,147.45,140.884,141.853,74086100.0,143.4822,246459,AMZN
2022-03-15,142.85,147.985,142.0,147.3665,75134600.0,146.0056,210416,AMZN
2022-03-16,148.5,153.15,147.3535,153.104,80955580.0,150.3555,244051,AMZN
2022-03-17,152.6405,157.4985,152.14,157.239,72822140.0,155.3899,227124,AMZN
2022-03-18,156.813,161.594,156.011,161.2505,101792760.0,159.3395,224781,AMZN
2022-03-21,161.1208,163.084,159.553,161.4915,66537520.0,161.225,210045,AMZN
2022-03-22,161.8055,166.167,161.699,164.889,64074720.0,164.7107,204044,AMZN
2022-03-23,163.705,166.37,162.687,163.408,55781860.0,164.4133,188829,AMZN
2022-03-24,163.7495,164.1185,160.05,163.6495,56798060.0,162.5456,188188,AMZN
2022-03-25,164.0,165.3685,162.25,164.7735,48985500.0,164.0965,155205,AMZN
2022-03-28,164.975,169.0375,164.9,168.9905,59853820.0,167.4399,209975,AMZN
2022-03-29,170.384,170.8315,167.8685,169.315,66083600.0,169.3586,218950,AMZN
2022-03-30,168.5095,168.9505,165.5,166.301,56167260.0,166.8931,190980,AMZN
2022-03-31,166.4448,166.495,162.9535,162.9975,59965780.0,164.545,178393,AMZN
2022-04-01,164.1495,165.827,162.3195,163.56,57089500.0,163.8428,190030,AMZN
2022-04-04,164.125,168.3945,163.2055,168.3465,49990560.0,166.8326,182091,AMZN
2022-04-05,167.7415,168.1105,163.266,164.055,53208960.0,165.1017,200700,AMZN
2022-04-06,161.6505,162.2,157.2545,158.756,79055760.0,159.2449,288818,AMZN
2022-04-07,158.4,160.079,154.5115,157.7845,67986780.0,157.3107,206600,AMZN
2022-04-08,156.75,157.3685,154.2308,154.4605,46001660.0,155.5507,175210,AMZN
2022-04-11,152.713,154.1365,150.5345,151.122,52112340.0,151.9426,191267,AMZN
2022-04-12,153.6925,155.099,150.383,150.7875,55153440.0,152.6651,188356,AMZN
2022-04-13,150.0185,156.025,149.6,155.541,53390880.0,153.6325,157497,AMZN
2022-04-14,155.39,155.897,151.4718,151.7065,51368140.0,153.0282,160091,AMZN
2022-04-18,151.5235,154.0395,150.2505,152.785,46513520.0,152.3018,152087,AMZN
2022-04-19,152.0295,158.649,151.5505,158.1155,54776420.0,156.5129,169428,AMZN
2022-04-20,157.6025,157.6025,153.6035,153.998,59630020.0,154.8394,192621,AMZN
2022-04-21,154.714,156.738,147.5895,148.296,63894220.0,151.0125,241810,AMZN
2022-04-22,148.25,149.615,143.6975,144.35,73066260.0,146.0176,268369,AMZN
2022-04-25,144.023,146.2215,142.3065,146.074,61859860.0,144.3677,214446,AMZN
2022-04-26,144.8,144.8558,138.9295,139.391,77488460.0,140.5281,290592,AMZN
2022-04-27,140.1915,141.9485,135.7835,138.167,71336300.0,139.0104,244990,AMZN
2022-04-28,142.178,145.9375,140.3,144.5965,117242140.0,139.2165,397332,AMZN
2022-04-29,129.849,130.761,121.625,124.2815,272145720.0,125.7814,973871,AMZN
2022-05-02,122.401,124.6683,118.375,124.5,148121480.0,121.5775,436831,AMZN
2022-05-03,124.0535,126.2205,122.825,124.2535,78903360.0,124.3425,252666,AMZN
2022-05-04,123.6,126.0,119.183,125.9285,110622560.0,122.4663,322959,AMZN
2022-05-05,123.0,123.499,115.0725,116.407,144191220.0,117.5274,477797,AMZN
2022-05-06,114.85,119.0505,113.0813,114.7725,122965900.0,115.2658,354216,AMZN
2022-05-09,111.3125,114.0,107.957,108.789,128124120.0,110.5501,397407,AMZN
2022-05-10,111.25,112.6425,107.171,108.859,105283820.0,109.4087,311580,AMZN
2022-05-11,108.1035,110.156,104.4285,105.372,109149640.0,106.8137,318471,AMZN
2022-05-12,102.75,110.7808,102.4055,106.9305,131920140.0,106.4684,360238,AMZN
2022-05-13,109.069,113.184,107.8,113.055,93642560.0,111.3962,262180,AMZN
2022-05-16,113.1,113.9925,110.3541,110.8105,73565740.0,111.6159,203744,AMZN
2022-05-17,113.275,115.8,111.2765,115.3685,75184960.0,113.5596,206135,AMZN
2022-05-18,111.4395,112.853,106.2488,107.1125,108379180.0,108.9392,321103,AMZN
2022-05-19,106.2805,110.034,106.1929,107.319,88142540.0,108.1426,231400,AMZN
2022-05-20,109.5685,109.898,105.0093,107.591,98500640.0,107.2934,240569,AMZN
2022-05-23,108.461,108.8188,103.95,107.557,107507360.0,106.2543,280951,AMZN
2022-05-24,104.025,105.4,101.26,104.1,102934680.0,103.5373,288720,AMZN
2022-05-25,103.6555,108.175,103.65,106.775,93120100.0,106.4847,215728,AMZN
2022-05-26,107.97,112.6655,107.4535,111.0775,92522600.0,110.8901,240811,AMZN
2022-05-27,113.55,115.187,112.628,115.1465,94660360.0,113.9318,257472,AMZN
2022-05-31,116.28,121.9945,115.675,120.2095,144634160.0,119.2054,354844,AMZN
2022-06-01,122.256,125.179,120.6223,121.684,127528980.0,122.6519,350147,AMZN
2022-06-02,121.684,125.61,120.045,125.511,100560680.0,123.4139,285780,AMZN
2022-06-03,124.2,124.4,121.0465,122.35,97203320.0,122.626,320769,AMZN
2022-06-06,125.245,128.99,123.81,124.79,135269024.0,125.9399,1740186,AMZN
2022-06-07,122.005,124.1,120.63,123.0,85156712.0,122.312,856013,AMZN
2022-06-08,122.61,123.75,120.75,121.18,64926594.0,121.9755,599425,AMZN
2022-06-09,119.99,121.3,116.1,116.15,66997342.0,118.8313,650556,AMZN
2022-06-10,113.415,114.5,109.05,109.65,87390505.0,110.4847,882204,AMZN
2022-06-13,104.19,106.54,101.86,103.67,99277742.0,103.9449,872871,AMZN
2022-06-14,104.19,104.88,101.43,102.31,69728761.0,103.0364,628765,AMZN
2022-06-15,103.86,109.06,103.53,107.67,85011060.0,106.2456,692699,AMZN
2022-06-16,104.47,104.58,102.01,103.66,82179528.0,103.3755,749458,AMZN
2022-06-17,102.8,106.98,102.51,106.22,99772147.0,105.5228,624544,AMZN
2022-06-21,108.2,111.6299,103.56,108.68,70880245.0,109.3276,618103,AMZN
2022-06-22,107.43,112.13,107.02,108.95,60040131.0,109.6782,523959,AMZN
2022-06-23,110.39,113.0,107.93,112.44,64339720.0,110.8645,558149,AMZN
2022-06-24,112.38,116.71,111.43,116.46,69867618.0,115.0341,607496,AMZN
2022-06-27,117.09,117.98,112.7,113.22,62118440.0,114.2036,579709,AMZN
2022-06-28,113.5,114.85,107.04,107.4,75166660.0,109.4793,762526,AMZN
2022-06-29,107.38,110.99,106.91,108.92,66361851.0,109.1282,601680,AMZN
2022-06-30,108.11,108.18,102.52,106.21,97679401.0,105.6174,879806,AMZN
2022-07-01,106.29,109.75,105.8469,109.56,73021171.0,108.2573,696805,AMZN
2022-07-05,107.6,114.08,106.3242,113.5,76684414.0,111.5616,692964,AMZN
2022-07-06,113.21,115.48,112.01,114.33,66958884.0,113.8468,594759,AMZN
2022-07-07,113.85,116.99,113.49,116.33,57872323.0,115.5833,544626,AMZN
2022-07-08,114.6,116.58,113.69,115.54,45719694.0,115.3672,409929,AMZN
2022-07-11,114.08,114.3,110.87,111.75,53535519.0,112.3426,515646,AMZN
2022-07-12,112.16,113.23,108.34,109.22,54280257.0,110.1722,574378,AMZN
2022-07-13,107.03,111.78,106.01,110.4,61344812.0,109.9975,624220,AMZN
2022-07-14,110.24,111.18,107.58,110.63,51163140.0,109.4,529093,AMZN
2022-07-15,112.5,115.59,111.59,113.55,84317816.0,113.813,657502,AMZN
2022-07-18,115.0,117.24,113.15,113.76,58115419.0,115.3239,533262,AMZN
2022-07-19,115.7,118.95,114.03,118.21,60990043.0,116.97,529067,AMZN
2022-07-20,118.615,123.475,118.32,122.77,71268322.0,121.8831,628082,AMZN
2022-07-21,123.2,124.85,121.26,124.63,60239892.0,123.4436,540811,AMZN
2022-07-22,125.01,125.5,121.3504,122.42,51457656.0,123.1489,481496,AMZN
2022-07-25,122.695,123.64,120.03,121.14,50221259.0,121.2749,493826,AMZN
2022-07-26,115.79,118.15,114.53,114.81,66575064.0,115.8692,587417,AMZN
2022-07-27,117.31,121.9,117.16,120.97,61582015.0,119.6463,552690,AMZN
2022-07-28,121.57,122.84,118.08,122.28,82233543.0,125.0867,741399,AMZN
2022-07-29,134.9,137.65,132.41,134.95,148279421.0,135.9208,1156951,AMZN
2022-08-01,134.96,138.8339,133.51,135.39,76830108.0,136.3905,706776,AMZN
2022-08-02,134.72,137.44,134.09,134.16,61922429.0,135.47,554084,AMZN
2022-08-03,136.21,140.49,136.05,139.52,71827780.0,138.9088,622396,AMZN
2022-08-04,140.58,143.56,139.55,142.57,70544220.0,141.8862,624572,AMZN
2022-08-05,140.1,142.86,139.6,140.8,50597336.0,140.8713,488737,AMZN
2022-08-08,142.05,144.23,138.29,139.41,52303475.0,140.8102,539697,AMZN
2022-08-09,138.052,138.9523,136.21,137.83,40434715.0,137.5259,414878,AMZN
2022-08-10,142.9,144.6,141.01,142.69,54773819.0,142.4663,520059,AMZN
2022-08-11,143.86,144.49,139.76,140.64,44867336.0,141.9596,462722,AMZN
2022-08-12,142.05,143.57,140.1201,143.55,47625184.0,141.9597,431804,AMZN
2022-08-15,142.8,143.76,141.49,143.18,39014583.0,142.725,449136,AMZN
2022-08-16,143.905,146.57,142.0,144.78,59102859.0,144.2807,573566,AMZN
2022-08-17,142.69,143.38,140.78,142.1,48149778.0,142.0317,497832,AMZN
2022-08-18,141.32,142.77,140.38,142.3,37458737.0,141.974,408739,AMZN
2022-08-19,140.47,141.11,137.9142,138.23,47792843.0,138.8431,482372,AMZN
2022-08-22,135.72,136.32,132.85,133.22,50461504.0,133.8005,563053,AMZN
2022-08-23,133.41,134.99,132.95,133.62,36238603.0,133.9376,411991,AMZN
2022-08-24,132.75,135.47,132.1,133.8,38626978.0,133.9873,396697,AMZN
2022-08-25,135.26,137.42,134.28,137.28,37470633.0,136.2528,399626,AMZN
2022-08-26,136.55,137.83,130.5,130.75,53322663.0,132.908,576724,AMZN
2022-08-29,129.9,131.9499,128.77,129.79,48101638.0,130.2288,555265,AMZN
2022-08-30,131.25,132.0745,126.85,128.73,49202990.0,128.5177,535584,AMZN
2022-08-31,129.45,130.59,126.74,126.77,53648702.0,127.9242,504228,AMZN
2022-09-01,126.0,128.02,123.66,127.82,56636145.0,125.8649,571470,AMZN
2022-09-02,129.5,131.38,126.39,127.51,57429829.0,128.735,545279,AMZN
2022-09-06,127.92,128.62,124.74,126.11,43888587.0,126.2752,511678,AMZN
2022-09-07,126.12,129.82,125.4,129.48,47834487.0,128.1536,411435,AMZN
2022-09-08,127.72,130.28,127.1,129.82,43957909.0,128.8857,401127,AMZN
2022-09-09,130.91,133.69,130.76,133.27,49422259.0,132.4594,436563,AMZN
2022-09-12,134.095,136.49,134.0,136.45,53826859.0,135.6926,505064,AMZN
2022-09-13,131.01,131.4,126.27,126.82,72685970.0,128.679,688291,AMZN
2022-09-14,127.364,128.84,126.33,128.55,45270372.0,127.7555,487615,AMZN
2022-09-15,127.38,130.37,125.495,126.28,52761196.0,127.2969,549345,AMZN
2022-09-16,122.78,123.87,120.7,123.53,115067804.0,122.754,789757,AMZN
2022-09-19,122.16,124.71,121.8,124.66,47279727.0,123.7826,448967,AMZN
2022-09-20,123.35,124.3963,121.14,122.19,47698432.0,122.7821,474180,AMZN
2022-09-21,122.49,123.76,118.45,118.54,58491687.0,120.996,570477,AMZN
2022-09-22,117.08,118.79,116.26,117.31,55229190.0,117.2526,581894,AMZN
2022-09-23,116.0,116.05,112.06,113.78,65126665.0,113.9603,668706,AMZN
2022-09-26,113.295,117.34,113.13,115.15,62723268.0,115.5794,637547,AMZN
2022-09-27,117.195,118.32,113.05,114.41,60049093.0,115.1425,570325,AMZN
2022-09-28,114.38,118.7,113.8,118.01,55763750.0,116.742,519756,AMZN
2022-09-29,115.6,116.07,113.06,114.8,58469714.0,114.4762,532322,AMZN
2022-09-30,114.075,116.92,112.84,113.0,59479586.0,114.4292,542095,AMZN
2022-10-03,113.58,116.91,112.45,115.88,50861854.0,115.1191,483031,AMZN
2022-10-04,119.89,123.0,119.79,121.09,62812564.0,121.4554,592081,AMZN
2022-10-05,118.58,121.75,117.69,120.95,48206285.0,119.8443,468866,AMZN
2022-10-06,120.77,121.53,119.5,120.3,42253755.0,120.5259,401176,AMZN
2022-10-07,118.0,118.17,113.88,114.56,54550480.0,115.361,520418,AMZN
2022-10-10,115.1,116.25,112.43,113.67,42339675.0,114.0944,479742,AMZN
2022-10-11,112.71,115.48,110.39,112.21,56432233.0,112.646,553686,AMZN
2022-10-12,112.49,113.83,111.4,112.9,45728660.0,112.7516,433707,AMZN
2022-10-13,107.88,113.44,105.345,112.53,86621449.0,110.1859,841708,AMZN
2022-10-14,114.1,114.96,106.6,106.9,67737344.0,109.2313,677312,AMZN
2022-10-17,110.11,114.19,110.09,113.79,62775235.0,112.8903,592054,AMZN
2022-10-18,119.06,119.52,114.79,116.36,65107448.0,116.5121,539445,AMZN
2022-10-19,114.71,116.5932,113.22,115.07,47198122.0,114.8511,435997,AMZN
2022-10-20,113.83,118.24,113.51,115.25,48762204.0,116.1986,444457,AMZN
2022-10-21,114.792,119.59,114.5,119.32,55660485.0,117.3135,488398,AMZN
2022-10-24,119.98,120.39,116.57,119.82,49515723.0,119.1007,492367,AMZN
2022-10-25,119.65,121.3152,118.95,120.6,50914609.0,120.1721,469716,AMZN
2022-10-26,116.0,119.3457,114.76,115.66,69002457.0,116.3567,645399,AMZN
2022-10-27,113.92,114.12,109.77,110.96,129580962.0,105.5936,1337216,AMZN
2022-10-28,97.905,103.96,97.66,103.41,223038298.0,100.7597,1866116,AMZN
2022-10-31,103.56,104.87,100.74,102.44,99248920.0,102.2496,755820,AMZN
2022-11-01,103.99,104.58,96.06,96.79,153370022.0,98.2156,1356112,AMZN
2022-11-02,97.315,97.74,92.01,92.12,135730798.0,94.8311,1199947,AMZN
2022-11-03,92.47,93.5,89.02,89.3,136651803.0,90.382,1217237,AMZN
2022-11-04,91.49,92.44,88.04,90.98,128579836.0,90.1098,1000081,AMZN
2022-11-07,91.95,92.1,89.04,90.53,77479228.0,90.1954,717300,AMZN
2022-11-08,90.79,91.72,88.23,89.98,87671870.0,90.2606,710063,AMZN
2022-11-09,89.47,89.48,85.87,86.14,90765821.0,87.0753,811927,AMZN
2022-11-10,92.935,98.69,91.65,96.63,173282812.0,95.5593,1275893,AMZN
2022-11-11,97.88,101.19,96.66,100.79,111558544.0,99.7744,865502,AMZN
2022-11-14,98.77,100.1199,97.29,98.49,99533072.0,98.7897,735582,AMZN
2022-11-15,103.21,103.79,97.34,98.94,111269317.0,100.1903,824194,AMZN
2022-11-16,96.85,98.4879,95.54,97.12,87708828.0,97.0423,679234,AMZN
2022-11-17,95.37,96.97,94.03,94.85,81597465.0,95.3654,632568,AMZN
2022-11-18,95.95,95.99,92.48,94.14,72413785.0,93.9287,553023,AMZN
2022-11-21,93.97,95.02,90.59,92.46,84317770.0,92.0876,679098,AMZN
2022-11-22,92.62,93.35,90.87,93.2,62166962.0,92.6175,454878,AMZN
2022-11-23,93.24,94.58,92.83,94.13,59414684.0,93.8426,433372,AMZN
2022-11-25,93.79,94.43,93.065,93.41,35088609.0,93.7731,297836,AMZN
2022-11-28,93.93,96.4,93.43,93.95,75062316.0,94.4403,572356,AMZN
2022-11-29,94.04,94.41,91.44,92.42,65567286.0,92.5691,535131,AMZN
2022-11-30,92.47,96.54,91.525,96.54,102805806.0,94.2545,698414,AMZN
2022-12-01,96.99,97.23,94.92,95.5,68487969.0,95.9432,566475,AMZN
2022-12-02,94.475,95.36,93.78,94.13,72496388.0,94.326,564715,AMZN
2022-12-05,93.05,94.06,90.82,91.01,71535526.0,91.9759,635423,AMZN
2022-12-06,90.5,91.04,87.9,88.25,75503628.0,88.9878,697936,AMZN
2022-12-07,88.34,89.89,87.48,88.46,68086880.0,88.3485,554420,AMZN
2022-12-08,89.24,90.86,87.88,90.35,73305887.0,89.9326,560413,AMZN
2022-12-09,88.9,90.3,88.63,89.09,67398506.0,89.4021,530211,AMZN
2022-12-12,89.21,90.58,87.87,90.55,61999762.0,89.3311,516683,AMZN
2022-12-13,95.23,96.25,90.52,92.49,100212038.0,93.1398,773656,AMZN
2022-12-14,92.502,93.4581,89.87,91.58,70283506.0,92.1202,542344,AMZN
2022-12-15,89.89,89.97,87.47,88.45,84802877.0,88.4099,698193,AMZN
2022-12-16,88.265,89.35,86.73,87.86,146144064.0,87.8097,629942,AMZN
2022-12-19,87.51,87.63,84.51,84.92,83530060.0,85.4789,746547,AMZN
2022-12-20,85.33,86.61,84.33,85.19,74348301.0,85.3938,536646,AMZN
2022-12-21,86.175,87.225,85.21,86.77,59067156.0,86.5524,466873,AMZN
2022-12-22,85.52,85.68,82.25,83.79,81431314.0,83.5866,701868,AMZN
2022-12-23,83.25,85.78,82.9344,85.25,57433655.0,84.5241,478256,AMZN
2022-12-27,84.97,85.35,83.0,83.04,57284035.0,83.7693,499691,AMZN
2022-12-28,82.8,83.48,81.69,81.82,58228575.0,82.3609,521291,AMZN
2022-12-29,82.87,84.55,82.55,84.18,54995895.0,83.7973,473303,AMZN
2022-12-30,83.12,84.05,82.47,84.0,62401194.0,83.186,482279,AMZN
2023-01-03,85.46,86.96,84.205,85.82,76706040.0,85.5452,575321,AMZN
2023-01-04,86.55,86.98,83.36,85.14,68885123.0,85.1301,575729,AMZN
2023-01-05,85.33,85.42,83.07,83.12,67930825.0,83.7788,532666,AMZN
2023-01-06,83.03,86.4,81.43,86.08,83303361.0,84.4954,657438,AMZN
2023-01-09,87.46,89.48,87.08,87.36,65266056.0,88.3985,590215,AMZN
2023-01-10,87.57,90.185,87.29,89.87,67685201.0,89.3736,523587,AMZN
2023-01-11,90.93,95.26,90.93,95.09,103126183.0,93.7151,741563,AMZN
2023-01-12,96.93,97.19,93.5,95.27,85254781.0,95.218,630928,AMZN
2023-01-13,94.18,98.37,94.12,98.12,85549432.0,96.997,619727,AMZN
2023-01-17,98.68,98.89,95.73,96.05,72755001.0,96.7656,600669,AMZN
2023-01-18,97.25,99.32,95.38,95.46,79532870.0,96.8796,581769,AMZN
2023-01-19,94.74,95.44,92.86,93.68,68915663.0,93.9022,502112,AMZN
2023-01-20,93.86,97.354,93.2025,97.25,67141539.0,95.8223,467435,AMZN
2023-01-23,97.56,97.78,95.86,97.52,76487303.0,97.2175,589238,AMZN
2023-01-24,96.93,98.09,96.0,96.32,66929452.0,97.0691,480419,AMZN
2023-01-25,92.56,97.24,91.52,97.18,94261570.0,94.5588,696993,AMZN
2023-01-26,98.235,99.49,96.92,99.22,68523557.0,98.522,531132,AMZN
2023-01-27,99.53,103.485,99.53,102.24,87775614.0,101.8376,645609,AMZN
2023-01-30,101.09,101.74,99.01,100.55,70691860.0,100.5827,566993,AMZN
2023-01-31,101.155,103.3484,101.14,103.13,66527253.0,102.5976,481184,AMZN
2023-02-01,102.53,106.24,101.24,105.15,80450121.0,103.7156,642368,AMZN
2023-02-02,110.245,114.0,108.88,112.91,157942363.0,111.3451,1209503,AMZN
2023-02-03,105.26,108.78,102.52,103.39,144343628.0,105.7858,1134293,AMZN
2023-02-06,102.925,103.9484,100.65,102.18,81945199.0,102.246,625158,AMZN
2023-02-07,101.17,102.41,98.08,102.11,119316301.0,100.2393,854814,AMZN
2023-02-08,102.04,102.6699,98.775,100.05,74746154.0,100.1813,548954,AMZN
2023-02-09,101.32,101.78,97.57,98.24,64568489.0,99.3668,560764,AMZN
2023-02-10,97.56,98.8163,96.23,97.61,52733633.0,97.4738,487987,AMZN
2023-02-13,97.85,99.68,96.91,99.54,52775864.0,98.8244,432119,AMZN
2023-02-14,98.41,100.9207,97.52,99.7,56202698.0,99.0512,458644,AMZN
2023-02-15,99.09,101.17,98.45,101.16,48053879.0,99.9413,412969,AMZN
2023-02-16,99.21,100.63,98.1,98.15,56309473.0,99.233,441738,AMZN
2023-02-17,97.8,97.94,95.65,97.2,60029405.0,96.6185,485368,AMZN
2023-02-21,95.335,95.605,94.27,94.58,56580360.0,94.7843,487312,AMZN
2023-02-22,95.1,97.01,94.8,95.79,59484094.0,95.9192,443044,AMZN
2023-02-23,96.12,96.43,93.67,95.82,48466994.0,95.2741,433360,AMZN
2023-02-24,93.53,94.14,92.3186,93.5,57053812.0,93.1529,486809,AMZN
2023-02-27,94.28,94.78,93.14,93.76,47470321.0,93.812,409004,AMZN
2023-02-28,93.14,94.69,92.92,94.23,43959290.0,93.9332,369518,AMZN
2023-03-01,93.87,94.68,91.59,92.17,52299524.0,92.56,449825,AMZN
2023-03-02,91.41,92.23,90.39,92.13,55563270.0,91.3175,456728,AMZN
2023-03-03,92.74,94.94,92.66,94.9,55741309.0,94.263,433448,AMZN
2023-03-06,95.19,96.545,93.74,93.75,52112355.0,94.9337,424111,AMZN
2023-03-07,94.06,95.09,92.78,93.55,49090268.0,93.8849,380920,AMZN
2023-03-08,93.6,94.165,92.18,93.92,44899128.0,93.3325,351441,AMZN
2023-03-09,93.68,96.21,92.18,92.25,56218705.0,94.1054,452985,AMZN
2023-03-10,92.67,93.57,90.245,90.73,69827490.0,91.6025,594321,AMZN
2023-03-13,89.97,94.02,88.12,92.43,72397053.0,91.9457,607384,AMZN
2023-03-14,93.83,95.07,92.71,94.88,60912674.0,94.1575,464479,AMZN
2023-03-15,93.22,96.67,93.07,96.2,70536792.0,95.1396,560234,AMZN
2023-03-16,95.75,100.99,95.61,100.04,84238058.0,99.3317,693378,AMZN
2023-03-17,99.79,100.66,97.455,98.95,87280992.0,98.9601,510343,AMZN
2023-03-20,98.41,98.48,95.7,97.71,62326911.0,97.0354,509445,AMZN
2023-03-21,98.14,100.845,98.0,100.61,58237275.0,99.6088,465171,AMZN
2023-03-22,100.45,102.1,98.61,98.7,57367105.0,100.2203,483998,AMZN
2023-03-23,100.43,101.06,97.62,98.71,57472010.0,99.529,469445,AMZN
2023-03-24,98.065,98.3,96.4,98.13,56138401.0,97.5291,419956,AMZN
2023-03-27,99.07,99.34,97.08,98.04,46704796.0,98.2207,382065,AMZN
2023-03-28,98.11,98.44,96.29,97.24,38720050.0,97.3171,313968,AMZN
2023-03-29,98.69,100.4218,98.56,100.25,49783279.0,99.8089,375796,AMZN
2023-03-30,101.55,103.04,101.01,102.0,53633398.0,101.9176,413471,AMZN
2023-03-31,102.16,103.49,101.95,103.29,56700317.0,102.9746,422311,AMZN
2023-04-03,102.3,103.29,101.43,102.41,41135733.0,102.2287,359080,AMZN
2023-04-04,102.75,104.2,102.11,103.95,48662496.0,103.3141,378108,AMZN
2023-04-05,103.91,103.91,100.7506,101.1,45175393.0,101.636,398442,AMZN
2023-04-06,100.75,102.3817,99.8008,102.06,43808020.0,101.3664,350990,AMZN
2023-04-10,100.96,102.2,99.57,102.17,37261185.0,101.1068,336893,AMZN
2023-04-11,100.8,101.0,99.01,99.92,60028547.0,99.8852,508395,AMZN
2023-04-12,100.4,100.51,97.705,97.83,56735007.0,98.9701,460026,AMZN
2023-04-13,98.95,102.57,98.71,102.4,67925138.0,101.1854,516926,AMZN
2023-04-14,102.07,103.2013,101.11,102.51,51175522.0,102.1347,422097,AMZN
2023-04-17,103.16,103.73,101.59,102.74,39919457.0,102.5854,347495,AMZN
2023-04-18,103.95,104.2,101.52,102.3,39790518.0,102.4244,365986,AMZN
2023-04-19,101.58,105.12,101.39,104.3,58398890.0,103.9426,452914,AMZN
2023-04-20,103.53,105.25,103.21,103.81,57696866.0,104.073,432539,AMZN
2023-04-21,106.1,108.15,105.08,106.96,86734185.0,106.7879,700624,AMZN
2023-04-24,107.655,109.23,105.07,106.21,69572310.0,106.6833,531663,AMZN
2023-04-25,104.91,105.45,102.45,102.57,65026818.0,103.8593,494317,AMZN
2023-04-26,105.04,106.62,104.1,104.98,73783977.0,105.511,578920,AMZN
2023-04-27,108.16,110.86,106.8,109.82,149900667.0,110.9409,1113448,AMZN
2023-04-28,107.73,109.48,104.33,105.45,130715946.0,105.8406,1015958,AMZN
2023-05-01,104.95,105.23,101.82,102.05,74659196.0,102.9682,583134,AMZN
2023-05-02,101.47,103.9,101.15,103.63,73458850.0,103.0701,533212,AMZN
2023-05-03,103.735,105.96,103.28,103.65,65051925.0,104.7227,487540,AMZN
2023-05-04,104.04,105.39,103.3117,104.0,45345523.0,104.3355,372148,AMZN
2023-05-05,104.27,105.76,103.55,105.655,56951644.0,105.0963,440870,AMZN
2023-05-08,105.04,106.095,104.7001,105.83,49412909.0,105.5519,379993,AMZN
2023-05-09,105.48,106.79,105.1567,106.62,44089359.0,106.2617,322823,AMZN
2023-05-10,108.1,110.67,108.05,110.19,78627441.0,109.5931,617458,AMZN
2023-05-11,111.03,113.28,110.49,112.18,74924841.0,112.1671,556512,AMZN
2023-05-12,112.16,112.64,109.3185,110.26,49852671.0,110.4731,415047,AMZN
2023-05-15,111.15,112.29,109.25,111.2,52461045.0,110.6888,402849,AMZN
2023-05-16,111.05,114.7899,111.05,113.4,71340708.0,113.5435,511222,AMZN
2023-05-17,114.89,115.83,114.22,115.5,65648177.0,115.2152,516297,AMZN
2023-05-18,116.69,118.6,116.335,118.15,73173987.0,117.5869,552169,AMZN
2023-05-19,118.16,118.31,115.7,116.25,55056307.0,116.6892,432817,AMZN
2023-05-22,116.77,116.77,114.25,115.01,70720123.0,115.1666,548402,AMZN
